gene	baseMean	log2FoldChange	lfcSE	svalue	significative	up
3467	4.22629480372814	-7.99666244662498e-08	0.00144269493962279	0.993318981991352	no	control
84220	1082.95962981744	7.99598363609932e-08	0.00144268600604081	0.995909182609622	no	TBCK
8846	410.814485550967	-7.99555977874376e-08	0.00144268459387004	0.99604063893518	no	control
10560	841.225924766836	-7.9940378680955e-08	0.00144268462199572	0.984585093983521	no	control
3569	2.3140974600944	7.99366095324099e-08	0.00144269498270708	0.993388688302708	no	TBCK
319101	7.68957686056944	7.99268557409285e-08	0.00144269484331837	0.993062538875868	no	TBCK
107986984	4.89092210218935	7.98617993765467e-08	0.00144269477659826	0.986315035229489	no	TBCK
102724679	0.726900415759647	-7.98256334187314e-08	0.00144269500231827	0.973630086462769	no	control
105370652	3.68753194309261	-7.9803892080991e-08	0.00144269490053925	0.978082079277372	no	control
152816	11.4902805008705	7.97889229142358e-08	0.00144269460198033	0.989953252080993	no	TBCK
107984986	0.909723640759143	-7.97779207888419e-08	0.0014426949990776	0.985584923364956	no	control
100506655	12.8823559779519	-7.9758987914806e-08	0.00144269471741341	0.909399709829956	no	control
64969	387.675751129834	-7.97349506812466e-08	0.00144268657136384	0.995366873789015	no	control
26496	8.16710438654846	-7.97283487570979e-08	0.00144269480453433	0.992216469916663	no	control
101928471	10.1543496160474	7.97044825306505e-08	0.00144269455751838	0.963974503908696	no	TBCK
92340	210.154280214906	-7.96589078184907e-08	0.00144269162489638	0.996127911070098	no	control
158511	1.34364015860252	-7.96115391812056e-08	0.00144269498297986	0.990132059607916	no	control
643406	11.2208489675596	-7.96007649208836e-08	0.00144269467055767	0.995267599868868	no	control
219956	3.69802889457576	7.95947771172315e-08	0.00144269495136719	0.991039112714663	no	TBCK
100873983	1.40406238884963	7.95670755700266e-08	0.00144269499312286	0.93697137895216	no	TBCK
101927789	30.9736336142696	-7.95398242875309e-08	0.00144269374338483	0.959491879395052	no	control
105371427	250.446040643101	-7.94716069501568e-08	0.0014426908049404	0.978877908541706	no	control
105374146	1.76934086696573	-7.94679439502565e-08	0.0014426949660044	0.981228118330135	no	control
3441	4.80616561492784	-7.94425151405983e-08	0.00144269492937105	0.993288232712326	no	control
4481	13.8749605255161	-7.94246621683326e-08	0.00144269463200522	0.994108398862704	no	control
728656	26.1651304839228	7.93437210901972e-08	0.00144269383493629	0.995566023534933	no	TBCK
112268247	1.07269862381343	-7.93359614788721e-08	0.00144269499553375	0.987322217345504	no	control
114771	1.87798445145071	-7.93174294355953e-08	0.00144269495882474	0.987759533063148	no	control
139067	1.92001264887727	-7.92480794833954e-08	0.00144269496141963	0.989181367789654	no	control
51032	0.960638580843691	7.92394589750974e-08	0.0014426949938671	0.994302935837001	no	TBCK
130074	13897.4033136717	-7.91883219697183e-08	0.00144267710774322	0.988849341054802	no	control
101929130	13.9363004463041	7.91704321763564e-08	0.00144269453565666	0.966980353303411	no	TBCK
283365	2.49974903537797	-7.91656841466106e-08	0.00144269493957616	0.992523678562413	no	control
55507	2.28554421863332	7.91444825877252e-08	0.00144269498279975	0.994774941545607	no	TBCK
101928554	1.35275231271264	-7.91232353578465e-08	0.00144269499426335	0.96437237585348	no	control
105372131	8.76593702103973	-7.90846972841366e-08	0.00144269469002808	0.979567113061458	no	control
102724776	9.7518102618764	-7.90822346498265e-08	0.00144269487697646	0.973779472672463	no	control
100128568	28.1933645692895	7.90630316227128e-08	0.00144269393793357	0.560101896901644	no	TBCK
503834	0.960715695693749	-7.90120213732604e-08	0.00144269499838053	0.994254973505137	no	control
10699	338.992100347579	-7.90044014281327e-08	0.00144269457507782	0.984972425049435	no	control
22926	3612.56736078985	-7.89810740996258e-08	0.00144268045833788	0.991301246858163	no	control
79998	17.4676459627036	-7.89667264990689e-08	0.00144269443439396	0.995763477357935	no	control
105376899	2.41606194227835	-7.8923027725693e-08	0.00144269494360999	0.983150468352358	no	control
144195	32.2665499622924	7.89119403549403e-08	0.00144269431790847	0.989409536316176	no	TBCK
104355289	2.47466021885726	7.88987317737492e-08	0.00144269488293621	0.975667350640045	no	TBCK
107985270	2.28406979931673	7.88970342384865e-08	0.00144269498276215	0.985703016257077	no	TBCK
101927993	2.00150102606393	-7.88907210737405e-08	0.00144269490833517	0.961033916196998	no	control
